sim.id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,aidsstage.final,aidsstage.start,birth.boygirlratio,birth.pregnancyduration.dist.fixed.value,birth.pregnancyduration.dist.type,chronicstage.acutestagetime,conception.alpha_ageman,conception.alpha_agewoman,conception.alpha_base,conception.alpha_wsf,conception.beta,conception.t_max,conception.wsf.dist.fixed.value,conception.wsf.dist.type,debut.debutage,diagnosis.agefactor,diagnosis.baseline,diagnosis.beta,diagnosis.diagpartnersfactor,diagnosis.genderfactor,diagnosis.isdiagnosedfactor,diagnosis.t_max,dissolution.Dp,dissolution.alpha_0,dissolution.alpha_1,dissolution.alpha_2,dissolution.alpha_3,dissolution.alpha_4,dissolution.alpha_5,dissolution.beta,dissolution.t_max,dropout.interval.dist.type,dropout.interval.dist.uniform.max,dropout.interval.dist.uniform.min,formation.hazard.agegapry.baseline,formation.hazard.agegapry.beta,formation.hazard.agegapry.distance,formation.hazard.agegapry.eagerness_diff,formation.hazard.agegapry.eagerness_sum,formation.hazard.agegapry.gap_agescale_man,formation.hazard.agegapry.gap_agescale_woman,formation.hazard.agegapry.gap_factor_man_age,formation.hazard.agegapry.gap_factor_man_const,formation.hazard.agegapry.gap_factor_man_exp,formation.hazard.agegapry.gap_factor_woman_age,formation.hazard.agegapry.gap_factor_woman_const,formation.hazard.agegapry.gap_factor_woman_exp,formation.hazard.agegapry.maxageref.diff,formation.hazard.agegapry.meanage,formation.hazard.agegapry.numrel_diff,formation.hazard.agegapry.numrel_man,formation.hazard.agegapry.numrel_scale_man,formation.hazard.agegapry.numrel_scale_woman,formation.hazard.agegapry.numrel_woman,formation.hazard.agegapry.t_max,formation.hazard.type,hivseed.age.max,hivseed.age.min,hivseed.amount,hivseed.gender,hivseed.stop.short,hivseed.time,hivseed.type,intervention.baseconfigname,intervention.enabled,intervention.fileids,intervention.times,monitoring.cd4.threshold,monitoring.fraction.log_viralload,monitoring.interval.piecewise.cd4s,monitoring.interval.piecewise.left,monitoring.interval.piecewise.right,monitoring.interval.piecewise.times,mortality.aids.survtime.C,mortality.aids.survtime.k,mortality.normal.weibull.genderdiff,mortality.normal.weibull.scale,mortality.normal.weibull.shape,periodiclogging.interval,periodiclogging.starttime,person.agegap.man.dist.normal.max,person.agegap.man.dist.normal.min,person.agegap.man.dist.normal.mu,person.agegap.man.dist.normal.sigma,person.agegap.man.dist.type,person.agegap.woman.dist.normal.max,person.agegap.woman.dist.normal.min,person.agegap.woman.dist.normal.mu,person.agegap.woman.dist.normal.sigma,person.agegap.woman.dist.type,person.art.accept.threshold.dist.fixed.value,person.art.accept.threshold.dist.type,person.cd4.end.dist.type,person.cd4.end.dist.uniform.max,person.cd4.end.dist.uniform.min,person.cd4.start.dist.type,person.cd4.start.dist.uniform.max,person.cd4.start.dist.uniform.min,person.eagerness.dist.gamma.a,person.eagerness.dist.gamma.b,person.eagerness.dist.type,person.geo.dist2d.fixed.xvalue,person.geo.dist2d.fixed.yvalue,person.geo.dist2d.type,person.survtime.logoffset.dist.fixed.value,person.survtime.logoffset.dist.type,person.vsp.maxvalue,person.vsp.model.logdist2d.dist2d.binormalsymm.max,person.vsp.model.logdist2d.dist2d.binormalsymm.mean,person.vsp.model.logdist2d.dist2d.binormalsymm.min,person.vsp.model.logdist2d.dist2d.binormalsymm.rho,person.vsp.model.logdist2d.dist2d.binormalsymm.sigma,person.vsp.model.logdist2d.dist2d.type,person.vsp.model.logdist2d.usealternativeseeddist,person.vsp.model.type,person.vsp.toacute.x,person.vsp.toaids.x,person.vsp.tofinalaids.x,population.coarsemap.subdivx,population.coarsemap.subdivy,population.eyecap.fraction,population.maxevents,population.nummen,population.numwomen,population.simtime,relocation.enabled,syncpopstats.interval,syncrefyear.interval,transmission.maxageref.diff,transmission.param.a,transmission.param.b,transmission.param.c,transmission.param.d1,transmission.param.d2,transmission.param.f1,transmission.param.f2,growth.rate,median.AD,Q1.AD,Q3.AD,prev.15.25,prev.25.50,ART.cov.15.50,incid.wom.15.30,frac.degreeGT1.wom.15.30
20,0.163797327,0.192669391,0.115077344,0.137450364,0.765484327,0.747595942,0.784745458,0.354714065,0.550894203,0.026208922,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.323814375,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.023451567,0.1,0.23,0.1,0,0,-0.677644464,0,0,-0.677644464,1,0,0,-1.307569491,0,0,-1.307569491,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.138981832,1.326341305,normal,Inf,#NAME?,1.418856261,0.539313383,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.41121492,15.59681651,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.025750487,NA,NA,NA,0,0,0.333333333,0,NA
21,0.060959937,0.028539285,0.783879662,0.546640053,0.316945718,0.503082828,0.443703839,0.763862198,0.289632245,0.163710356,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.71868881,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.068305428,0.1,0.23,0.1,0,0,-0.946608889,0,0,-0.946608889,1,0,0,-0.734703926,0,0,-0.734703926,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.774815355,0.934448367,normal,Inf,#NAME?,3.05544879,0.745565535,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.21582388,6.569660655,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.02749032,NA,NA,NA,0,0,0.333333333,0,NA
22,0.0578203,0.495741794,0.555556776,0.828694147,0.207433205,0.947159148,0.49018637,0.283285485,0.43854681,0.242116764,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.266663737,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.07925668,0.1,0.23,0.1,0,0,-0.458124937,0,0,-0.458124937,1,0,0,-0.339828195,0,0,-0.339828195,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.960745479,1.157820214,normal,Inf,#NAME?,1.13314194,0.863175146,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.20985857,32.26579866,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.01941322,7.14508323,7.145,7.145,0,0,0.333333333,0,0
23,0.773860557,0.595893807,0.905542308,0.45728032,0.983570493,0.701214625,0.21829894,0.780814487,0.855268862,0.408850299,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.426698461,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.001642951,0.1,0.23,0.1,0,0,-0.728663912,0,0,-0.728663912,1,0,0,-0.859807553,0,0,-0.859807553,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.873195761,1.782903293,normal,Inf,#NAME?,3.123257947,1.113275448,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.570335057,37.77415941,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.133964299,0.846715359,0.553100471,0.456266491,0.615591671,0.540663977,0.444337825,0.467874431,0.377311821,0.498784525,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.27255887,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.038440833,0.1,0.23,0.1,0,0,-0.905269625,0,0,-0.905269625,1,0,0,-0.861226913,0,0,-0.861226913,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.777351299,1.065967732,normal,Inf,#NAME?,1.871497725,1.248176787,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.354532167,51.56934475,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.005206373,4.644465583,3.012,7.051,0,0.02739726,0.272727273,0,0.322580645
25,0.612146485,0.325987293,0.594311879,0.893042317,0.942041305,0.332862138,0.282652657,0.847487214,0.971188864,0.211752867,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.17365149,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.005795869,0.1,0.23,0.1,0,0,-1.133851648,0,0,-1.133851648,1,0,0,-0.249740757,0,0,-0.249740757,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.130610629,1.956783296,normal,Inf,#NAME?,3.389948855,0.8176293,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.263078321,22.92930112,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.021865876,4.805039329,3.655,6.045,0.320930233,0.720183486,0.210204082,0.257992925,0.46875
26,0.840663507,0.376997016,0.301301583,0.139224571,0.187549059,0.56148459,0.148475058,0.516848852,0.111513092,0.957855302,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.876876201,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.081245094,0.1,0.23,0.1,0,0,-0.882366951,0,0,-0.882366951,1,0,0,-1.3050856,0,0,-1.3050856,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.593900232,0.667269638,normal,Inf,#NAME?,2.067395408,1.936782953,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.697260664,25.7348359,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.002966788,4.109148635,2.262,6.16,0,0.094972067,0.111111111,0.01407274,0.75
27,0.361802915,0.298976506,0.747935382,0.525641894,0.336105902,0.277885285,0.766988233,0.362460887,0.022526288,0.558794696,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.804955083,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.06638941,0.1,0.23,0.1,0,0,-1.194326187,0,0,-1.194326187,1,0,0,-0.764101348,0,0,-0.764101348,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.067952931,0.533789431,normal,Inf,#NAME?,1.449843547,1.338192045,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.787425538,21.44370784,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.024721536,NA,NA,NA,0,0.017391304,0.6,0,NA
28,0.681317209,0.73157862,0.259741176,0.012819614,0.580899838,0.250367321,0.28207853,0.564238954,0.590607292,0.671633373,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.976621177,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.041910016,0.1,0.23,0.1,0,0,-1.224595947,0,0,-1.224595947,1,0,0,-1.482052541,0,0,-1.482052541,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.128314122,1.385910938,normal,Inf,#NAME?,2.256955816,1.50745006,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.394502698,45.23682408,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.006404785,4.402073147,2.884,6.203,0.273972603,0.483253589,0.212418301,0.174806814,0.71875
29,0.754252167,0.05458591,0.629458548,0.531723786,0.792822337,0.587465279,0.969437763,0.017724136,0.717400186,0.978376728,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.089299486,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.020717766,0.1,0.23,0.1,0,0,-0.853788193,0,0,-0.853788193,1,0,0,-0.755586699,0,0,-0.755586699,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.87775105,1.576100279,normal,Inf,#NAME?,0.070896543,1.967565093,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.533079118,8.002225052,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.025820614,7.334810117,7.335,7.335,0,0.02,0.6,0,0
30,0.354132817,0.339736722,0.796394393,0.553056553,0.326714583,0.158010434,0.589399167,0.214075418,0.009470235,0.858566631,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.688653456,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.067328542,0.1,0.23,0.1,0,0,-1.326188522,0,0,-1.326188522,1,0,0,-0.725720825,0,0,-0.725720825,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.357596669,0.514205352,normal,Inf,#NAME?,0.856301671,1.787849946,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.772852353,23.68551971,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.019686447,6.910653888,6.791,7.03,0,0,1,0,0
31,0.192634195,0.474820404,0.080585632,0.995386258,0.340185753,0.334229996,0.751779468,0.570424841,0.32712216,0.955993611,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.406594484,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.065981425,0.1,0.23,0.1,0,0,-1.132347005,0,0,-1.132347005,1,0,0,-0.106459238,0,0,-0.106459238,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.007117874,0.99068324,normal,Inf,#NAME?,2.281699366,1.933990417,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.466004971,31.11512223,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.025750487,10.71889939,10.72,10.72,0,0.038461538,0.533333333,0,0
32,0.382153289,0.994085203,0.777048443,0.560551204,0.271639454,0.9030844,0.98335425,0.14859763,0.589914222,0.115265235,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.735083736,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.072836055,0.1,0.23,0.1,0,0,-0.50660716,0,0,-0.50660716,1,0,0,-0.715228314,0,0,-0.715228314,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.933417001,1.384871332,normal,Inf,#NAME?,0.594390522,0.672897852,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.826091248,59.67468614,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.036471189,2.965812019,0.8089,5.536,0.331550802,0.417391304,0.212880143,0.059250003,0.345679012
33,0.931305555,0.191054844,0.238177552,0.513614796,0.435295701,0.652991845,0.680500719,0.970472243,0.40215782,0.730300723,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.028373874,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.05647043,0.1,0.23,0.1,0,0,-0.781708971,0,0,-0.781708971,1,0,0,-0.780939285,0,0,-0.780939285,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.722002874,1.10323673,normal,Inf,#NAME?,3.881888972,1.595451084,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.869480554,15.50801643,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.006275719,7.336983551,5.966,8.832,0,0.104938272,0.239130435,0.001413816,0.50877193
34,0.748033021,0.737506464,0.632199309,0.755031135,0.081432929,0.265174212,0.675302372,0.287005733,0.026865211,0.246601265,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.082721659,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.091856707,0.1,0.23,0.1,0,0,-1.208308367,0,0,-1.208308367,1,0,0,-0.442956411,0,0,-0.442956411,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.701209489,0.540297817,normal,Inf,#NAME?,1.148022933,0.869901897,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.52126274,45.56285553,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.03023147,4.125716704,2.391,6.195,0.339805825,0.546153846,0.239700375,0.110972835,0.5
35,0.550813223,0.932369507,0.14911802,0.881496504,0.214706154,0.401106148,0.330384888,0.961852019,0.430605233,0.008223451,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.242116753,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.078529385,0.1,0.23,0.1,0,0,-1.058783237,0,0,-1.058783237,1,0,0,-0.265904894,0,0,-0.265904894,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.32153955,1.14590785,normal,Inf,#NAME?,3.847408076,0.512335177,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.146545123,56.2803229,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.010988611,4.934897032,2.95,6.533,0.446808511,0.712765957,0.241830065,0.195805447,0.380952381
36,0.520374766,0.262924366,0.387344152,0.80265937,0.086666527,0.098165484,0.029571468,0.016346004,0.369437196,0.345601759,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.670374034,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.091333347,0.1,0.23,0.1,0,0,-1.392017967,0,0,-1.392017967,1,0,0,-0.376276881,0,0,-0.376276881,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.118285873,1.054155794,normal,Inf,#NAME?,0.065384016,1.018402639,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.088712055,19.46084012,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.022168298,3.498523573,2.785,3.854,0,0,0,0,0
37,0.785614015,0.667481454,0.127304,0.133968011,0.479851291,0.133621051,0.129602059,0.550010307,0.7899272,0.181655816,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.294470401,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.052014871,0.1,0.23,0.1,0,0,-1.353016844,0,0,-1.353016844,1,0,0,-1.312444785,0,0,-1.312444785,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.518408236,1.6848908,normal,Inf,#NAME?,2.200041228,0.772483724,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.592666628,41.71147999,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.002941451,4.014798365,2.493,5.369,0.35106383,0.458598726,0.248979592,0.118759618,0.511111111
38,0.504424425,0.766599833,0.16139331,0.014548932,0.556995745,0.208171013,0.520026838,0.279312348,0.115218063,0.160502398,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.212656057,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.044300425,0.1,0.23,0.1,0,0,-1.271011886,0,0,-1.271011886,1,0,0,-1.479631496,0,0,-1.479631496,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.080107353,0.672827094,normal,Inf,#NAME?,1.117249394,0.740753597,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.058406408,47.16299083,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.011157178,4.249542008,2.501,6.229,0.075471698,0.291044776,0.232323232,0.05445439,0.605263158
