"growth.rate","rels.rate","trans.rate","sim.id","xdesign1","xdesign2","xdesign3","xdesign4","xdesign5","conception.alpha_base","formation.hazard.agegapry.numrel_diff","formation.hazard.agegapry.eagerness_diff","birth.boygirlratio","hivtransmission.param.a"
-0.028919280071041,1.05,0,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
-0.0274903197250423,1.875,0.05,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
-0.0278685417649498,2.525,0,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
-0.0283300933359432,1.65,0,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
-0.0283300933359432,2,0,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
-0.0284858570797091,0.95,0,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
-0.028919280071041,2.05,0,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
-0.0276409225901269,1,0,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
-0.0271918087157444,1.25,0,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
-0.0278685417649498,1.5,0,13,0.0428261303875063,0.265979353288588,0.127811159406389,0.245578364801726,0.0905157620519666,-4.78586934806247,-0.734020646711412,-0.436094420296805,0.549115672960345,-1.90948423794803
